epoch,accuracy,loss,val_accuracy,val_loss
0,0.29638177,0.13981337695515825,0.3672936260700226,0.11310370912102613
1,0.39530632,0.10731288866970139,0.430512011051178,0.1030590176706902
2,0.44215614,0.09992595971644083,0.4510623514652252,0.10219495597148515
3,0.46963033,0.0961263709095652,0.43573668599128723,0.10269381487381994
4,0.48543563,0.09365696752977636,0.4265064299106598,0.10108998833332523
5,0.49736577,0.09172742112789134,0.4326018691062927,0.10624263154291518
6,0.51238734,0.08916086665259254,0.5031347870826721,0.094536992127951
7,0.52714765,0.08784786381760737,0.44601184129714966,0.10087686243558835
8,0.5301955,0.08660149378923855,0.47300592064857483,0.09638665123440089
9,0.537641,0.0852387548180717,0.5094043612480164,0.09067615914151711
10,0.54608786,0.08408711969602008,0.5393590927124023,0.08546886055395189
11,0.5443462,0.08431981101573077,0.5308254957199097,0.08758308078272341
12,0.55170465,0.08319452943194129,0.5111459493637085,0.09324206428187767
13,0.5555362,0.08212145358757454,0.5296064019203186,0.08928015029096138
14,0.5645056,0.08117495604236058,0.5508533716201782,0.08368038901496706
15,0.5665085,0.08086011607756098,0.5447579026222229,0.08554394833824021
16,0.5684678,0.0803360550597822,0.5094043612480164,0.09046198056315927
17,0.5698611,0.0798331985536645,0.5332636833190918,0.08724067047710661
18,0.5782209,0.07923818920908213,0.5449320673942566,0.08547007877707938
19,0.5760874,0.0791497331166312,0.5578195452690125,0.08314919575545399
20,0.5839248,0.07810556241135347,0.5546847581863403,0.08294065391890723
21,0.58618885,0.07792960493042549,0.5785440802574158,0.07969606963340849
22,0.59228456,0.0774820603664815,0.5677464008331299,0.08310921798751812
23,0.59063005,0.07739107148926919,0.552943229675293,0.08229285523746953
24,0.5934602,0.07672447909667089,0.5531173944473267,0.08303543345795737
25,0.5965951,0.0765765231152501,0.5393590927124023,0.08658025538836236
26,0.5945922,0.07633161208652654,0.5808081030845642,0.07936493835717866
27,0.6004267,0.07570849255096535,0.5351793766021729,0.08910341081522517
28,0.60103625,0.0756150393167692,0.5602577328681946,0.08377965359852232
29,0.5991205,0.07557069303852045,0.5700104236602783,0.08178011869582844
30,0.60861236,0.07487433758920042,0.5844653248786926,0.07964796531920813
31,0.6041712,0.0749020310167536,0.5592128038406372,0.08352793430314584
32,0.60965735,0.07442202855333171,0.5736677050590515,0.08306248133106126
33,0.61074585,0.07410343107764363,0.5717520117759705,0.08084852875150982
34,0.61170375,0.07378654461495944,0.515325665473938,0.09602428054568743
35,0.61065876,0.07371934375209845,0.5238592624664307,0.08774313347259077
36,0.61801714,0.0732804151072598,0.5921281576156616,0.0776931455910974
37,0.61801714,0.07312125886675737,0.5943921804428101,0.07867216413308004
38,0.6187138,0.07288624776934656,0.5602577328681946,0.08197765894693516
39,0.6211521,0.07260322504849502,0.5585162043571472,0.08165641914558759
40,0.61692864,0.07260052143369963,0.5823754668235779,0.0784542877415214
41,0.61727697,0.0726112807844722,0.5886451005935669,0.07881666650883373
42,0.6206296,0.07203585529407067,0.5827237963676453,0.07987470593976875
43,0.62698656,0.0715895547809843,0.5827237963676453,0.0784865149618939
44,0.625332,0.07139704031617951,0.6046673655509949,0.07648284780007544
45,0.62772673,0.07133161477287495,0.5769766569137573,0.07848112401917437
46,0.6259416,0.07142134814599355,0.5877742767333984,0.07783964965576828
47,0.62755257,0.07115624958828753,0.5546847581863403,0.08302967184431169
48,0.6319937,0.07060558736102418,0.5837687253952026,0.0794140599001081
49,0.6300344,0.07101471308543685,0.5808081030845642,0.07967383965969252
50,0.6334741,0.07065062771128411,0.5781957507133484,0.07897552741721962
51,0.63060045,0.07044701046812502,0.5954371094703674,0.07775098951653461
52,0.63543344,0.06977105688376863,0.5896900296211243,0.07944166336178739
53,0.6335612,0.06991757124467109,0.5844653248786926,0.07796901618352713
54,0.63961333,0.06970716703271307,0.5842911601066589,0.08033557606777303
55,0.6390909,0.0695374312089572,0.5940439105033875,0.07712046807753171
56,0.6380894,0.06985527537943163,0.5978752970695496,0.079208897378066
57,0.6593373,0.06632943135759736,0.6222570538520813,0.07334873694258258
58,0.6629512,0.06518052745969428,0.6213862895965576,0.0729488407649964
59,0.66865504,0.06464259745912007,0.6206896305084229,0.07316856101305798
60,0.6667392,0.06484687434580846,0.6182515025138855,0.07342853922382625
61,0.66747946,0.06449560435080802,0.6179031729698181,0.0732855283707453
62,0.6703096,0.06428016877429489,0.6177290081977844,0.0734352914221359
63,0.6719206,0.06389736412700894,0.6206896305084229,0.07312847004612329
64,0.67113686,0.06396067528494577,0.6215604543685913,0.07277540190944021
65,0.6720077,0.0638308261854526,0.622431218624115,0.07310259523851786
66,0.67305267,0.06355254522518246,0.6201671957969666,0.07303603375749029
67,0.6705708,0.06398994249234177,0.6213862895965576,0.0732780019478572
68,0.67562157,0.06341350539917316,0.6208637952804565,0.07320018125116015
69,0.6753603,0.06349366744655406,0.623650312423706,0.0725129779203766
70,0.6713981,0.0633771928196692,0.6226053833961487,0.0731795896811379
71,0.67731965,0.06349232563581969,0.6199930310249329,0.07336132774646587
72,0.67518616,0.0634283829914624,0.624346911907196,0.07278683960686906
73,0.6754909,0.06315094955784892,0.6259143352508545,0.0728800218073552
74,0.67627466,0.06308596014308879,0.6198188662528992,0.07286634249466714
75,0.67840815,0.06277801418864234,0.6199930310249329,0.07300910843359142
76,0.67993206,0.06293565247188578,0.623650312423706,0.07297060706398704
77,0.67736316,0.06303226869538243,0.6238244771957397,0.07276112481936142
78,0.67797273,0.0626619724511306,0.6192964315414429,0.07373597496521676
79,0.6795402,0.06288550758505074,0.6177290081977844,0.07356074084931656
80,0.68001914,0.06261255190203985,0.6194705963134766,0.07300427773508698
81,0.67936605,0.06264501543641064,0.6239985823631287,0.07281966973258328
82,0.6833283,0.06210385823795334,0.6264367699623108,0.07274755313395623
83,0.6832412,0.06223255452627496,0.6259143352508545,0.07258272884677654
84,0.6826316,0.06233845206635531,0.6269592642784119,0.07254002020619381
85,0.6848086,0.06213712571777195,0.624346911907196,0.07261134276392982
86,0.6827187,0.06211659882306694,0.6257401704788208,0.07251421500481367
87,0.6853311,0.061911992555802986,0.6252176761627197,0.0725317252913405
88,0.68250096,0.06186427553864159,0.6253918409347534,0.07253390932095587
89,0.685244,0.06184905426103185,0.6255660057067871,0.07257137168361019
90,0.6852876,0.061967145928133086,0.6267850995063782,0.07249749500923396
91,0.68454736,0.061682784748935376,0.623650312423706,0.07252636663966044
92,0.68193495,0.06220848943480016,0.6255660057067871,0.07256655616653958
93,0.68506986,0.06182429260920704,0.6262626051902771,0.0725352892458169
94,0.6821962,0.062156338161142625,0.6253918409347534,0.07255733406572797
95,0.68450385,0.06205986273632854,0.6257401704788208,0.07257820499489341
96,0.6878565,0.0615858436295826,0.6259143352508545,0.07255420574314377
97,0.6836766,0.06211745634752234,0.6259143352508545,0.07256242717207205
98,0.6818914,0.06232347732666357,0.6266109347343445,0.07250448730516335
99,0.68402493,0.06185186775364334,0.6262626051902771,0.07250709803687368
100,0.68036747,0.06231154678416599,0.6269592642784119,0.07252666201326997
101,0.6816737,0.06226826972149015,0.6257401704788208,0.07254233407729264
102,0.6858101,0.06191881995844572,0.6257401704788208,0.0725123319828066
103,0.6878565,0.061605766719237905,0.6264367699623108,0.07249444175300096
104,0.68041104,0.06222539634828279,0.6260885000228882,0.07251899902235544
105,0.6874646,0.06160555455011148,0.6255660057067871,0.07252007402357678
106,0.68607134,0.061770449568283814,0.6269592642784119,0.07246919633131
107,0.68655026,0.061901749703789345,0.6260885000228882,0.07247194775728265
108,0.6838943,0.06182676979473659,0.6269592642784119,0.07248707343241928
109,0.68350244,0.06212817319702608,0.6274816989898682,0.07248956145402738
